spec,fold,group_id,n_test,y_test_mean,y_test_std,SSE,SST,SAE,SBE,SUM_Y,SUM_P,SUM_YY,SUM_PP,SUM_YP,test_rmse,test_mae,test_mbe,test_r2,test_corr,test_mae_norm,test_mbe_norm,base_rmse,base_mae,base_mbe,base_r2,base_corr,base_mae_norm,base_mbe_norm,oob_rmse,oob_mae,oob_mbe,oob_r2,oob_corr,oob_mae_norm,oob_mbe_norm
LOSO_state,1,AK,19,8.045197689015925,3.617120296036525,81.29614862360218,248.5876254839878,28.331936909712606,-1.673640202602991,152.85875609130258,151.18511588869958,1478.3665367355838,1316.9879956877578,1357.0291918998698,2.0685126696252345,1.4911545741954004,-0.08808632645278901,0.6729678379391468,0.8359208138200201,0.1853471638405191,-0.010948932500820073,3.6295017505995846,2.748656946411205,-0.2995391820882436,-0.006857745662909309,-1.9385406949425394e-16,0.34165188385164663,-0.03723204744828125,2.380361091736206,1.5758821548169184,-0.00186475574952369,0.6515321958611414,0.8093242820355848,0.20345360609526703,-0.00024074851064707553
LOSO_state,2,AL,3859,7.930312929895883,3.8856840443000698,24165.18012355972,58265.267759122515,6883.037877466476,-1189.4590667556176,30603.07759646821,29413.618529712596,300957.2497170014,251946.32585001492,264369.19772172836,2.50240517231452,1.7836325155393822,-0.30822986959202325,0.5852558298802941,0.7736382582162579,0.22491325768689427,-0.038867302251094145,3.891330381535748,2.9937076272990746,-0.20955105853945466,-0.0029083371441032124,,0.3775018279560349,-0.026424059225895625,2.4118300443916163,1.6017716136616358,-0.0015916813032358012,0.6455395625284039,0.8057363811228906,0.20746289554714983,-0.00020615598949384064
LOSO_state,3,AR,62,7.7336742012992445,4.356713908316875,743.7116236423517,1176.8192768931453,155.82898899936993,-20.845139260849813,479.4878004805532,458.64266121970337,4885.021709307319,3930.844829672417,4036.0774576686927,3.463430202620666,2.5133707903124183,-0.33621192356209373,0.36803242584045437,0.6146338893197144,0.324990518722676,-0.043473763545096154,4.356730945720969,3.539312903046829,0.012184189797702732,-7.821233051430454e-06,-8.549147953638641e-17,0.45764959977913605,0.0015754723409030869,2.375901233763071,1.5708768789017578,-0.0016011248520392506,0.6526858932906177,0.809963861106977,0.2028021685378752,-0.00020670721967749577
LOSO_state,4,AZ,16,4.498874494063705,4.6518708923745615,111.92718762744867,346.23844478914714,34.93521423800445,2.914682291075371,71.98199190501929,74.89667419609465,670.0763922025385,533.0382645237576,545.5937345494237,2.644891155929775,2.183450889875278,0.18216764319221068,0.6767337962842044,0.8301405759707708,0.485332696601418,0.04049182599616462,5.67389842075435,4.817493185581345,3.24857206934324,-0.48767411700425023,,1.0708218670998844,0.7220855068594939,2.3807269005258602,1.575708478934906,-0.001457405356159371,0.6512164800965078,0.8091406467962796,0.20338423324884314,-0.00018811428310368058
LOSO_state,5,CA,100,5.371996567375852,4.712166801401563,742.5647290359058,2220.451596423103,205.00889925926012,59.27429703456046,537.1996567375852,596.4739537721457,5106.286308412896,4676.451684565407,4520.086631971199,2.7250040899710695,2.050088992592601,0.5927429703456046,0.6655794117592594,0.8348994439538987,0.3816251493984185,0.11033941718156226,5.279652655177722,4.325605534157885,2.3812215762280817,-0.25536319747875713,-1.6398299502243358e-16,0.8052137561716435,0.4432656548385094,2.382334482387959,1.5758719461751411,-0.004106322615672461,0.6501388353987956,0.8083813695929792,0.20325391559828182,-0.0005296281543503323
LOSO_state,6,CO,13,4.3302767905128325,4.850780064126793,251.1126803718101,305.8908739968892,45.197875430086356,3.9161912806011747,56.29359827666682,60.209789557267996,549.6577360687927,403.62494404342175,351.0849998702022,4.3950381145788455,3.4767596484681813,0.3012454831231673,0.17907756746491288,0.4625424554592974,0.8028954768169521,0.06956725809841152,5.933423563391371,5.093395855512569,3.4169354620885093,-0.49619271537521503,1.549308721411579e-16,1.176228703595033,0.7890801506210053,2.379169563632201,1.5747751728690478,-0.0033092568994176385,0.6516783872668832,0.8094179688797384,0.20326991458640795,-0.0004271545417264725
LOSO_state,7,CT,34,5.439078833550771,4.452746681506868,461.2175519621514,674.1164023287945,88.27824698791684,25.779072994250374,184.9286803407262,210.7077533349766,1679.958073286515,1592.855809606741,1405.7981654655523,3.6830995257437538,2.596419029056378,0.7582080292426581,0.31581912208509577,0.5904785196781647,0.47736374274269683,0.13940008086767888,5.015906067753343,3.9463263603562915,2.3091904795521696,-0.2689450400297799,,0.7255504987376746,0.4245554348850411,2.3827483167579664,1.5752889494865463,-0.002038044761059278,0.6505920994144934,0.808643825978375,0.2033084919780224,-0.0002630322564566492
LOSO_state,8,DC,62,6.280439877157606,4.010526064017027,218.95838477931662,997.2277972299139,73.44983090143765,-3.9055116575193667,389.3872723837716,385.4817607262522,3442.7511503665833,3101.124059344359,3162.4584124658127,1.8792516732144475,1.1846746919586717,-0.06299212350837688,0.7804329307831808,0.8846660309515613,0.188629254499739,-0.01002989038036708,4.270829198633951,3.004684271557586,1.4682175362474112,-0.1340226273910614,-1.9288610528744847e-16,0.4784193990114976,0.23377622666008155,2.3832594742620716,1.5776954218677586,-0.0052818797124894725,0.6505621382192428,0.8086858165456906,0.20360887540832273,-0.0006816509532802328
LOSO_state,9,DE,72,7.104107102306237,3.9813144944756744,293.1018079555557,1141.262287482391,96.1157066330923,20.483372028880826,511.4957113660491,531.9790833949298,4774.982603397121,4564.084000019966,4522.982397730766,2.017636846369327,1.3349403699040598,0.28449127817890035,0.7431775226691015,0.8746960516865003,0.18791107041033944,0.04004602887906134,4.032930029166353,2.8531135430348993,0.6431636776355036,-0.026096967800657955,-2.168898734648689e-17,0.40161465782359623,0.09053406267294459,2.380934692741386,1.5758933520346576,-0.0038414976421844624,0.6513249826278731,0.8091491347565055,0.2034127109787827,-0.000495851732990976
LOSO_state,10,FL,9880,7.892422899558156,4.06178199885527,74280.17733196745,163000.9613015002,19238.922652387468,862.534014914025,77977.13824763458,78839.6722625486,778429.5128491435,701372.6403686132,702760.9879428945,2.7419402933071835,1.9472593777720109,0.08730101365526569,0.544296078140468,0.7420018444232761,0.24672516951429768,0.011061370477265364,4.067275635201538,3.270701532852722,-0.21132459979699447,-0.0027068668239322857,,0.4144103242409662,-0.02677563056191846,2.3859740084443914,1.5576662841820281,-0.0038299834955795443,0.6472532321387128,0.8066507004357508,0.20279212990028558,-0.0004986244604757414
LOSO_state,11,GA,741,8.297746333696463,3.5295707626040986,3926.62731761902,9231.281498258193,1097.288629269647,-159.60804519513556,6148.630033269079,5989.021988073944,60251.05381407266,53677.19872162852,55000.81260904108,2.301975715883401,1.4808213620373103,-0.2153954725980237,0.5746389796086365,0.7605171625236681,0.1784606690160938,-0.025958310116485542,3.57448882454484,2.772288550877859,-0.5648898906568199,-0.025614378260724102,8.150258009766414e-17,0.3341013860136727,-0.06807750778821096,2.384770247395077,1.5795628608301384,-0.003960437767618341,0.6519571253330343,0.8095791080738766,0.20426641467680492,-0.0005121571565166114
LOSO_state,12,HI,39,8.796040580213925,2.919973902096488,354.5292939960261,332.523655968059,89.2617759280948,-33.54388940716238,343.045582628343,309.5016932211807,3349.9665216300937,2593.467764308852,2794.45249597146,3.015044728996043,2.2887634853357643,-0.860099728388779,-0.06617766174831452,0.3372847342295246,0.26020383426654226,-0.09778260122213545,3.1035224587686256,2.4380578962601764,-1.051477086367871,-0.12967064955899477,-4.679590927230966e-17,0.27717674492594047,-0.11953981757804698,2.378898363620632,1.573595916369874,-0.004712773960186649,0.6520931088260906,0.8095737979975252,0.20318716705212334,-0.0006085267380055041
LOSO_state,13,IA,34,7.562223897826303,3.574796950587031,87.32861902157754,434.49189008949537,34.631520589633865,12.921070534085763,257.1156125260943,270.0366830601801,2378.857719638574,2404.1777604489357,2347.8534305329663,1.60265055291298,1.0185741349892314,0.3800314862966401,0.7990097835805638,0.9106723095856013,0.13469240646022287,0.050253932101359346,3.5795191655087777,2.55133120409689,0.18380483758139274,-0.0026436935855957966,,0.3373784271092857,0.02430565929610017,2.3783469583565653,1.5722466656738714,-0.0019795592042804997,0.65216053425962,0.809609465042225,0.20297454597437914,-0.00025555794742043513
LOSO_state,14,ID,5,5.220711357165824,4.275278061427913,44.2887202658968,91.39001251263407,11.67249857494356,6.397205426216302,26.10355678582912,32.50076221204542,227.66914788683516,225.35935065584408,204.36988913839122,2.9761962390237913,2.334499714988712,1.2794410852432603,0.5153877426182192,0.9664711819276387,0.4471612305829613,0.2450702591490966,4.965503924551793,3.6714660577388663,2.525515139968962,-0.34895644211290033,-8.309900847978808e-17,0.7032501524336333,0.4837492378318331,2.3843120579020334,1.5791087646329218,-0.005111982107305099,0.6503073399251893,0.8085949951412047,0.20385522747327497,-0.0006599319177145085
LOSO_state,15,IL,592,8.02970788998923,3.229839725692102,2774.2047235482555,6175.663874966029,833.5503044696791,-25.24144994705834,4753.587070873624,4728.345620926566,44345.57948371075,41565.40429698786,41568.38952857518,2.164753248667223,1.408024162955539,-0.04263758437003098,0.5507843723823918,0.7433974607261723,0.1753518536721549,-0.005309979510361512,3.2427596713472533,2.3044600780009823,-0.2891809683525394,-0.00801636478555956,,0.2869917697596436,-0.036013883981142844,2.3887933433215527,1.5840515588167656,-0.002764322671254665,0.6513232786962251,0.8092490575079904,0.2046438924447054,-0.00035712331979980566
LOSO_state,16,IN,51,7.851116968992353,3.3447879803533294,162.2821584112022,570.5679383093213,63.72097435229528,-3.5659226389913288,400.40696541861,396.8410427796186,3714.209859010104,3545.8345693455017,3548.8811349722023,1.7838170046565887,1.2494308696528487,-0.06992005174492802,0.7155778523201485,0.847555259500228,0.15914052415566113,-0.00890574577108891,3.346449771261472,2.361355870597683,-0.10544874612745204,-0.000993906777750242,-3.3843463627246007e-16,0.3007668692141202,-0.013431050198833784,2.3809853553045106,1.5754444519857131,-0.0026919636646201284,0.6514821764007517,0.8092343695204188,0.20339684151911705,-0.0003475444063913763
