spec,fold,group_id,n_test,y_test_mean,y_test_std,SSE,SST,SAE,SBE,SUM_Y,SUM_P,SUM_YY,SUM_PP,SUM_YP,test_rmse,test_mae,test_mbe,test_r2,test_corr,test_mae_norm,test_mbe_norm,base_rmse,base_mae,base_mbe,base_r2,base_corr,base_mae_norm,base_mbe_norm,oob_rmse,oob_mae,oob_mbe,oob_r2,oob_corr,oob_mae_norm,oob_mbe_norm
LOSO_state,1,AK,16,0.06313187001263865,0.08657156864705812,0.17644364115352484,0.11991418396819674,1.3187488216149632,0.8036013890978091,1.0101099202022183,1.8137113093000274,0.18368431214887998,0.24282527718100028,0.1250329740881777,0.10501298763531729,0.0824218013509352,0.05022508681861307,-0.47141593525183545,0.1575995266261704,1.3055498171436204,0.7955583575864027,0.08982711759275736,0.06109058252700031,0.0239640263105089,-0.07662473785927704,,0.9676662914431382,0.379586828422973,0.0963719188095866,0.06169298429409125,0.000378690561662421,0.393280187533783,0.6337266795136447,0.7083339961873159,0.0043479724952526395
LOSO_state,2,AL,2350,0.07424638201783289,0.1237594512646225,25.95574266520243,35.99354417670311,141.8359058015126,-25.210196358839447,174.47899774190728,149.26880138306785,48.947978497137356,15.600685041605225,19.296460436770076,0.10509518009314006,0.060355704596388345,-0.01072774313142104,0.27887783048599224,0.5534511786523754,0.8129110531189492,-0.14448842946777385,0.12462165959095604,0.091478989279266,0.01463407878493403,-0.013982152270304304,,1.2321002962446586,0.19710157434229103,0.09657612528543076,0.06242423140233906,0.00034711150052685357,0.3893278347414838,0.6299668224546939,0.7023391962476836,0.003905374672810514
LOSO_state,3,AR,43,0.13829290491131593,0.1460493084204505,0.6979911849837173,0.9172072210739507,4.253666366431111,-0.5833400091490037,5.946594911186585,5.363254902037582,1.7395791056727925,0.8232091290929217,0.9323985248909984,0.12740625235504033,0.09892247363793281,-0.013566046724395436,0.23900382711068835,0.506963369594063,0.7153112714015917,-0.09809647669990756,0.15480786010750952,0.11546490926884678,-0.051332962713780295,-0.12353603309972416,6.187430214754281e-17,0.8349301024726596,-0.3711901398462846,0.096346630640031,0.061520237976789,0.0002096858238773464,0.3925803961783203,0.6334980855375731,0.7074549088020489,0.002411292125758666
LOSO_state,4,AZ,7,0.061772011979997335,0.05416929436948315,0.019419977876890447,0.020540187167414035,0.3192778745089174,0.10661635487908672,0.43240408385998136,0.5390204387390681,0.04725065741581257,0.047599440862995425,0.03771506020095878,0.05267145862648473,0.04561112492984535,0.015230907839869532,0.054537443178742984,0.394970471176758,0.7383784899966491,0.24656648458854666,0.059791835177412676,0.05463742454956518,0.025313061873174576,-0.21836498729095255,3.6598983584304374e-17,0.8845012943282075,0.40978205277450425,0.0964023950170114,0.061660884263708006,0.00042208616096425284,0.3928262250827729,0.6330640543616496,0.7080534187485462,0.004846825549874402
LOSO_state,5,CA,50,0.04637081728215505,0.07214962434602205,0.3359667992028306,0.26027841466360485,3.428619813353622,2.28898369927766,2.3185408641077525,4.607524563385413,0.3677910494343553,0.5578395479190126,0.29483189907526863,0.08197155594507531,0.06857239626707244,0.0457796739855532,-0.2907977775915407,0.43588822507685826,1.4787834307475374,0.9872518249353923,0.08289264813605932,0.06853083243411481,0.040812042606765485,-0.3199694496159362,-1.0771450638612477e-16,1.4778870947458507,0.8801234267326844,0.09655155024706043,0.06169398037669122,0.00018167109552520532,0.39165659259655217,0.6324607055853158,0.7076388690999053,0.002083793715377908
LOSO_state,6,CO,7,0.10997859776113851,0.15140947555802117,0.13108598622384762,0.16047380502128508,0.6988532527861606,-0.3115299514567949,0.7698501843279696,0.4583202328711748,0.2451408487798292,0.03520629647831766,0.07463057951714963,0.1368450563979191,0.09983617896945152,-0.04450427877954213,0.18313156339465797,0.8387695936759986,0.90777824960348,-0.4046630861415469,0.15313312554888928,0.11757327843974127,-0.022911238543930085,-0.022897655856236154,,1.0690559875576662,-0.20832451959144624,0.09649674121610526,0.06162207918445781,0.0001655330233753739,0.39134677186786737,0.6321698348250799,0.7077517882531403,0.001901206432164961
LOSO_state,7,CT,21,0.0475685684006849,0.056378851456000655,0.06855434488576206,0.06675007272145353,1.001010639708581,0.5322767742903977,0.998939936414383,1.5312167107047807,0.11426821541495694,0.14065615755449803,0.09318501404184648,0.05713573849708882,0.04766717331945623,0.025346513061447508,-0.027030265147990562,0.462407865686986,1.0020729007007474,0.5328416202889672,0.06886828068127912,0.06091172558925428,0.03955079256472183,-0.4921278390142172,-2.6373468031926192e-17,1.2805036526677827,0.8314480316408339,0.09650773275317509,0.061761418231371934,0.0003967528926206162,0.3917903221005361,0.6324040670158695,0.7089287334866482,0.004554129968631869
LOSO_state,8,DC,41,0.03582439041944774,0.06945138782843255,0.15775980094187037,0.1977633061231093,1.5072777140670597,0.4766959032521755,1.4688000071973573,1.9454959104495324,0.25038217102903504,0.11430099131220806,0.10346168069968639,0.062030637776605585,0.03676287107480633,0.011626729347614035,0.2022797149049299,0.5120784095362224,1.0261966957251873,0.3245478628242705,0.08638020204844389,0.07342293800891514,0.051361892825660546,-0.5469154391699433,,2.0495237225043343,1.4337129599217988,0.09657095919369026,0.061817689446771615,0.0002358280099808539,0.39120250198618367,0.6321478448978066,0.7090299889603332,0.0027048751386484337
LOSO_state,9,DE,44,0.045287418109393206,0.06069449136477096,0.16945060751147015,0.1620881364092433,1.9902507295759102,0.5163519020344125,1.992646396813301,2.5089982988477133,0.25232994692590316,0.194931505279338,0.13890542234688552,0.06205763587758746,0.04523297112672523,0.011735270500782102,-0.04542264020876852,0.27571939081876584,0.9987977459316304,0.25912871589268305,0.07374401879066284,0.06966219665486495,0.04188506924154927,-0.47623347905831426,,1.5382240711226611,0.9248720945048037,0.09658450227601979,0.06178731211022512,0.0003259228461934538,0.3912669707455311,0.6320530751199919,0.7087937259548337,0.00373882696361916
LOSO_state,10,FL,5264,0.09704503547506638,0.13227130745057514,76.11401406475724,92.09735834993961,406.90513481354895,-79.07387782322934,510.8450667407494,431.7711889175201,141.67233597405829,48.00899272227315,56.783657315787096,0.12024703396107385,0.07729960767734592,-0.015021633325081562,0.1735483467880906,0.4369922806304518,0.7965333548381914,-0.15479033266921774,0.1329865717527692,0.09415869724290475,-0.013774232895876851,-0.010844350620872856,4.3530268890623845e-17,0.9702577445818626,-0.14193650224813245,0.09658040585429928,0.06060062808969555,0.0002024962898775,0.3527743975592158,0.6025252193241576,0.7277536208692726,0.0024317802111361716
LOSO_state,11,GA,449,0.0736026178472835,0.10308506073959439,3.461670091970853,4.771311856710954,26.2462097156829,4.727759910824802,33.047575413430295,37.775335324255096,7.2036999206449455,4.206580119871222,3.9743049742726573,0.0878050849567142,0.05845481005720023,0.010529532095378179,0.2744825331209615,0.5389772332567206,0.7941947143576722,0.1430592063617313,0.10400443318345177,0.07403935567159692,0.013798274316928953,-0.017916702690893294,,1.0059337267761264,0.18746988518205557,0.09662273397058223,0.061818475088980716,0.0002972781985663754,0.3941647973467881,0.6346790225691732,0.7072979869911805,0.003401317666275496
