spec,fold,group_id,n_test,y_test_mean,y_test_std,SSE,SST,SAE,SBE,SUM_Y,SUM_P,SUM_YY,SUM_PP,SUM_YP,test_rmse,test_mae,test_mbe,test_r2,test_corr,test_mae_norm,test_mbe_norm,base_rmse,base_mae,base_mbe,base_r2,base_corr,base_mae_norm,base_mbe_norm,oob_rmse,oob_mae,oob_mbe,oob_r2,oob_corr,oob_mae_norm,oob_mbe_norm
LOEO_event,1,AL0520,1992,0.07595246562046412,0.12658562329129242,23.30035911861795,31.919648687897634,121.73858191642648,-31.95546947648758,151.29731151596454,119.34184203947696,43.41105253928258,11.657754103609864,15.884223762137248,0.10815251929116157,0.061113745941981164,-0.016041902347634328,0.2700308406761286,0.5685413432074444,0.804631494747882,-0.21120976411478215,0.12719363751549692,0.09378675530640296,0.012421811477342183,-0.009629441494159341,4.7551067035154716e-17,1.234808567967459,0.16354717882911404,0.09617980654741962,0.06200811165862192,0.0002739149872904233,0.3914623595408482,0.632020387535201,0.701653396157298,0.003099487727489684
LOEO_event,2,FL0520,2563,0.0944432886220965,0.14393773682149275,43.766294956176395,53.10041874435474,192.9356865109698,-68.42993511202046,242.05814873843335,173.6282136264129,75.96118634898897,17.477248935036002,24.836070163924283,0.130675926619871,0.07527728697267647,-0.026699155330480086,0.17578248927030704,0.4843805625163227,0.7970633813260094,-0.2827003985144308,0.1441892276288525,0.10157850923143052,-0.008512419333640903,-0.0034974915922396654,,1.0755503192808624,-0.09013260188029167,0.09632866254288233,0.061630596893866095,0.0002984177078289813,0.3578525448131826,0.6064468974550696,0.7172113747270781,0.003472764913237905
LOEO_event,3,LA0420,708,0.09169083342310588,0.1520668784421373,15.027230387050274,16.372029547548117,60.259102082892525,-11.34974518110277,64.91711006355897,53.56736488245618,22.324333472695333,5.480571922003907,6.388837503824482,0.14568768539799334,0.0851117261057804,-0.01603071353263103,0.08214003991333141,0.305545709799703,0.9282468369878775,-0.17483441838354288,0.15214239947177152,0.10038885497419293,-0.004793140712762899,-0.0009935073755236168,,1.0948624985329796,-0.05227502612660338,0.09519819535919287,0.0609309958782041,0.0002445356967055381,0.39578062009943116,0.635078194098291,0.7011808251492483,0.0028140643218301734
LOEO_event,4,LA0620,1317,0.12261674171313362,0.13438580663222977,21.643268850417662,23.78442079686488,129.88908077149273,-14.620964363049733,161.48624883619698,146.86528447314726,43.58533846063567,19.925482533707267,20.93377607196264,0.12819424816377734,0.09862496641723062,-0.011101719334130396,0.0900232956999083,0.31848885113953634,0.8043352403537793,-0.0905399962437697,0.13970408018999136,0.09976379950038662,-0.03817964113944094,-0.08071548843470744,,0.8136229857892302,-0.31137380267992776,0.09588512343659547,0.061096727943753135,0.00017542629408920133,0.38691546937147847,0.628503954373576,0.723576810769702,0.002077597322708844
LOEO_event,5,MD0220,68,0.05863567966785477,0.0632060146326308,0.26016339745883005,0.271660019430343,2.907846542343328,-0.06069765710281654,3.987226217414124,3.926528560311308,0.5054537386779098,0.28342168956136615,0.2643560153902231,0.061854121249687394,0.042762449152107765,-0.0008926126044531844,0.042319889380928344,0.27494942355409435,0.7292905854308871,-0.015223028188799732,0.06935158936685716,0.06039608563293575,0.028541945658431156,-0.20391554535718148,6.45777513443917e-17,1.0300227775145254,0.48676754188079124,0.09642983443614674,0.061694320583205876,0.00023203513911990834,0.3937984175946797,0.6346875819578369,0.7076852615828676,0.002661636380337889
LOEO_event,6,MISSING,10087,0.08518859820375493,0.1173986872330858,115.73728420959657,139.02359094399156,750.3947666520842,67.35736013121127,859.297390081276,926.6547502124873,212.22593104516068,103.75152609756587,100.12008646656497,0.10711631735454843,0.0743922639686809,0.006677640540419477,0.16749895881898458,0.4162433105972527,0.8732655019249025,0.07838655267513418,0.11746713841776157,0.08451204809812168,0.004009593995113991,-0.001166471995032392,,0.9920582082591021,0.04706726110839157,0.0997447794212362,0.06358305402049191,0.00022467296681089407,0.4148276646728225,0.6537238750502795,0.7128289537385734,0.002518806281521735
LOEO_event,7,NC0220,634,0.0394486754019592,0.06247918763077015,1.7565944479533606,2.474913394358622,20.707097968720728,5.355497346307858,25.010460204842133,30.36595755114999,3.461542920633057,2.0916774267520086,1.8983129497158526,0.052636999376830626,0.0326610378055532,0.008447156697646464,0.2902400334664701,0.5577156538225666,0.8279375029137507,0.2141302999802863,0.07956637344358664,0.06904724412643709,0.04926620439980443,-0.6217667024423392,,1.7503057687713361,1.2488684068047984,0.09762514092766184,0.06284026062628753,0.0003505015222620622,0.3895778147150092,0.6305785588763031,0.7083395791856586,0.0039508763698408835
LOEO_event,8,NJ0220,55,0.04800571516461973,0.05907664428797737,0.15877666625999304,0.1919527445180515,2.0169869286068254,0.43094303770368747,2.6403143340540853,3.071257371757773,0.3187029223837146,0.21409836985435943,0.18701231298904047,0.05372940049409093,0.03667248961103319,0.007835327958248864,0.17283461271343548,0.43765515626318796,0.7639192434750115,0.16321656559807923,0.0708898390948545,0.06014024559813234,0.03918315182021669,-0.43991330508534254,7.403274013439552e-17,1.2527726207577836,0.8162184791092274,0.09653869287981583,0.06170293708023044,0.0003604493687474187,0.3921188360721337,0.6327012357125584,0.7076928421487755,0.004134121490649795
LOEO_event,9,PA0220,753,0.09101140844488216,0.10569765173625077,7.240084933304486,8.412511167665992,42.682913752943094,-13.45184586477685,68.53159055899627,55.07974469421942,14.64966774740823,4.90091959461269,6.155251204358219,0.09805603821904318,0.05668381640497091,-0.017864337137817862,0.1393669750915516,0.42177887641827816,0.6228209998453046,-0.19628678912970307,0.10577704610751171,0.06860543562693609,-0.004097548129418297,-0.00150285627617186,,0.7538113825420529,-0.0450223570806492,0.0965438717166266,0.0617395299842689,0.00026242438359226384,0.3975345504199258,0.6371740431857721,0.710353098575741,0.003019361729415358
LOEO_event,10,SC0220,199,0.08400115191284935,0.10770964626722543,1.7101205698757778,2.308672211903155,11.173873573166443,-1.831626415170964,16.71622923065702,14.884602815486051,3.712854722917588,1.5058648540271693,1.7542995035344893,0.09270151402697453,0.05615011845812283,-0.009204152840055095,0.259262288921458,0.5294023163623581,0.6684446246210792,-0.10957174551135138,0.10775445134655268,0.07797720161054374,0.003107070321985192,-0.000832133423385617,-1.2711786990782113e-16,0.9282872893391341,0.03698842517313045,0.09648211386411389,0.061699865637564896,0.00033367584199680547,0.39319492108507115,0.6335201097034825,0.7083127637621693,0.0038305895062035683
LOEO_event,11,TX0120,611,0.09880574292110593,0.1211626982786999,7.817189242784092,8.969724066501088,50.69454939173695,-5.246659085184422,60.37030892479572,55.123649839611296,14.934657290192202,6.090064912963127,6.603766480185618,0.11311096504637345,0.08296980260513412,-0.008587003412740463,0.12849166988551264,0.3656186804313783,0.8397265194532626,-0.08690793833306819,0.12176722954528724,0.09291052499861431,-0.012118528663142482,-0.010003728946056611,6.298677514504897e-17,0.9403352705196619,-0.12265004345768488,0.09607028171128269,0.06108988836948954,0.0003498233265821571,0.39745775008547635,0.6368419978656596,0.7047162478620954,0.004035466240051899
LOEO_event,12,TX0420,69,0.04353097401075684,0.111276972877329,0.8654863139562677,0.8543969637991852,4.833851261144856,1.6086369177996482,3.003637206742222,4.61227412454187,0.9851482169836233,0.3505967020514552,0.23512930253940542,0.11199678527712158,0.07005581537891095,0.023313578518835483,-0.012979154452717578,0.1807187413160163,1.6093325952596333,0.5355629881627394,0.11955133176141342,0.08850975674484954,0.043703046040130034,-0.15424560909463825,7.229792627636061e-18,2.0332592770145252,1.0039528642141267,0.09637026566822911,0.06162714283044307,0.00023008440930574276,0.3932064321630039,0.6336540944104627,0.7064576732161792,0.002637553665089903
